record_id,doi,title,journal,record_index,source_format,source_chunk_ids,route,catalyst_class,catalyst,solvent,catalyst_smiles,catalyst_smiles_tier,solvent_smiles,solvent_smiles_tier,product,product_smiles,substrate_smiles,temperature_c,reaction_time_min,pressure_atm,catalyst_amount_g,PET_amount_g,solvent_amount_g,yield_percent,conversion_percent,selectivity_percent,judge_verdict,judge_drop_record,judge_n_fixes,judge_bad_fields,judge_critique,judge_fixes,n_citations,citations_resolve,corrected_catalyst,corrected_solvent,corrected_temperature_c,corrected_reaction_time_min,corrected_pressure_atm,corrected_catalyst_amount_g,corrected_PET_amount_g,corrected_solvent_amount_g,corrected_yield_percent,corrected_conversion_percent,corrected_selectivity_percent,corrected_fields,phase,phase_why,phase_by,structure_source,audit,catalyst_loading_wt,yield_basis,single_component,duplicate_of,quality_flags
10.2495/wm080521#1,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,1,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;9be032c5-46ba-4992-aa81-1f48455cc4b3;5c712be4-8b34-4a39-bed4-5f460e9d3acc;b0122081-af19-45e5-815e-64411f72ef71,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,90.0,,,10.0,150.0,,23.2,,correct,False,0,,Record 1 matches the non‑catalysed entry in Table 2 for 1.5 h (conversion 23.2 %). All other fields agree with the experimental description; missing yield/selectivity are not reported in the paper.,,4,True,none,water,80.0,90.0,,,10.0,150.0,,23.2,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.2495/wm080521#18,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,18,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;9be032c5-46ba-4992-aa81-1f48455cc4b3;5c712be4-8b34-4a39-bed4-5f460e9d3acc;b0122081-af19-45e5-815e-64411f72ef71,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,60.0,,,10.0,150.0,,84.1,,incorrect,False,1,catalyst;catalyst_amount_g,"Catalyst shown as “3Bu6DPB”, which the paper defines as tributylhexadecylphosphonium bromide; the acronym alone is insufficient. Catalyst mass is missing despite a stated concentration (0.07 mol L⁻¹).","[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",5,True,tributylhexadecylphosphonium bromide,water,80.0,60.0,,,10.0,150.0,,84.1,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,,,True,,
10.2495/wm080521#19,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,19,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;9be032c5-46ba-4992-aa81-1f48455cc4b3;5c712be4-8b34-4a39-bed4-5f460e9d3acc;b0122081-af19-45e5-815e-64411f72ef71,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,90.0,,,10.0,150.0,,95.9,,incorrect,False,1,catalyst;catalyst_amount_g,Same issue as record 18 – catalyst coded instead of full name and catalyst mass omitted.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",5,True,tributylhexadecylphosphonium bromide,water,80.0,90.0,,,10.0,150.0,,95.9,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,,,True,,
10.2495/wm080521#20,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,20,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,30.0,,1.52,10.0,150.0,,12.4,,incorrect,False,1,catalyst,"Catalyst code “3Bu6DPB” used instead of the full chemical name. The paper provides the catalyst concentration (0.02 mol L⁻¹) and the amount has been correctly calculated (1.52 g), so only the catalyst field is wrong.","[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,30.0,,1.52,10.0,150.0,,12.4,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#21,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,21,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,30.0,,1.52,10.0,150.0,,13.1,,incorrect,False,1,catalyst,Same problem as record 20 – catalyst given by acronym instead of chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,30.0,,1.52,10.0,150.0,,13.1,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#22,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,22,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,1.52,10.0,150.0,,28.6,,incorrect,False,1,catalyst,Catalyst represented by its acronym; should be the full compound name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,80.0,30.0,,1.52,10.0,150.0,,28.6,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#23,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,23,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,45.0,,1.52,10.0,150.0,,18.4,,incorrect,False,1,catalyst,Catalyst recorded as “3Bu6DPB” – an in‑paper label; the full chemical name is required.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,45.0,,1.52,10.0,150.0,,18.4,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#24,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,24,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,45.0,,1.52,10.0,150.0,,21.1,,incorrect,False,1,catalyst,Catalyst field uses the acronym rather than the chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,45.0,,1.52,10.0,150.0,,21.1,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#25,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,25,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,45.0,,1.52,10.0,150.0,,40.6,,incorrect,False,1,catalyst,Catalyst given by abbreviation; should be the full compound name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,80.0,45.0,,1.52,10.0,150.0,,40.6,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#26,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,26,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,60.0,,1.52,10.0,150.0,,23.2,,incorrect,False,1,catalyst,Catalyst field contains the acronym instead of the full chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,60.0,,1.52,10.0,150.0,,23.2,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#27,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,27,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,60.0,,1.52,10.0,150.0,,26.7,,incorrect,False,1,catalyst,Catalyst represented by its code; needs the full chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,60.0,,1.52,10.0,150.0,,26.7,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#28,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,28,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,60.0,,1.52,10.0,150.0,,49.2,,incorrect,False,1,catalyst,Catalyst field uses the acronym; replace with full name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,80.0,60.0,,1.52,10.0,150.0,,49.2,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#29,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,29,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,90.0,,1.52,10.0,150.0,,27.3,,incorrect,False,1,catalyst,Catalyst field should contain the chemical name rather than the acronym.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,90.0,,1.52,10.0,150.0,,27.3,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#30,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,30,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,90.0,,1.52,10.0,150.0,,40.0,,incorrect,False,1,catalyst,Catalyst given as “3Bu6DPB” – needs full compound name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,90.0,,1.52,10.0,150.0,,40.0,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#31,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,31,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,90.0,,1.52,10.0,150.0,,60.3,,incorrect,False,1,catalyst,Catalyst field uses the in‑paper code; should be the full name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,80.0,90.0,,1.52,10.0,150.0,,60.3,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.152,,True,,
10.2495/wm080521#32,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,32,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,30.0,,3.04,10.0,150.0,,22.7,,incorrect,False,1,catalyst,Catalyst listed as “3Bu6DPB”; should be the full chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,30.0,,3.04,10.0,150.0,,22.7,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#33,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,33,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,30.0,,3.04,10.0,150.0,,24.5,,incorrect,False,1,catalyst,Catalyst field contains the acronym instead of the proper chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,30.0,,3.04,10.0,150.0,,24.5,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#34,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,34,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,3.04,10.0,150.0,,41.0,,incorrect,False,1,catalyst,Catalyst given by its abbreviation; replace with full compound name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,80.0,30.0,,3.04,10.0,150.0,,41.0,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#35,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,35,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,45.0,,3.04,10.0,150.0,,28.3,,incorrect,False,1,catalyst,Catalyst field uses the acronym; the full name is required.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,45.0,,3.04,10.0,150.0,,28.3,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#36,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,36,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,45.0,,3.04,10.0,150.0,,32.0,,incorrect,False,1,catalyst,Catalyst represented by its code rather than the chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,45.0,,3.04,10.0,150.0,,32.0,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#37,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,37,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,45.0,,3.04,10.0,150.0,,53.4,,incorrect,False,1,catalyst,"Catalyst field should contain the full name, not the acronym.","[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,80.0,45.0,,3.04,10.0,150.0,,53.4,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#38,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,38,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,60.0,60.0,,3.04,10.0,150.0,,32.2,,incorrect,False,1,catalyst,Catalyst recorded as “3Bu6DPB”; replace with the full chemical name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,60.0,60.0,,3.04,10.0,150.0,,32.2,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
10.2495/wm080521#39,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,39,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;1bd87900-8f58-48f5-8d8c-53d409fdda12;457939df-7475-467e-913f-b7611f12f5d2,hydrolysis,other,3Bu6DPB,water,,unclear,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,70.0,60.0,,3.04,10.0,150.0,,41.0,,incorrect,False,1,catalyst,Catalyst field uses the acronym – needs full compound name.,"[{""field"": ""catalyst"", ""value"": ""tributylhexadecylphosphonium bromide"", ""evidence"": ""Table 1 (chunk 1bd87900-8f58-48f5-8d8c-53d409fdda12)""}]",3,True,tributylhexadecylphosphonium bromide,water,70.0,60.0,,3.04,10.0,150.0,,41.0,,catalyst,homogeneous,a phosphonium/borate ionic liquid,curated,unclear,flagged,0.304,,True,,
